Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
movement_good_health_care;Universal Health Care Movement;Mouvement de couverture santé universelle;Universelle Krankenversorgung-Bewegung;;;;;;;;;;;
movement_low_schools;Common School Movement;Mouvement pour l'école publique;Gemeinschaftsschulen-Bewegung;;;;;;;;;;;
movement_acceptable_schools;Common School Movement;Mouvement pour l'école publique;Gemeinschaftsschulen-Bewegung;;;;;;;;;;;
movement_good_schools;Common School Movement;Mouvement pour l'école publique;Gemeinschaftsschulen-Bewegung;;;;;;;;;;;
POLITICS_MOVEMENTS;Movements;Mouvements;Bewegungen;;;;;;;;;;;
POLITICS_ECONOMIC_REFORMS;Economic Reforms;Réformes économiques;Wirtschaftsreformen;;;;;;;;;;;
POLITICS_MILITARY_REFORMS;Military Reforms;Réformes militaires;Militärreformen;;;;;;;;;;;
CAN_INVEST_IN_RAILROADS;Allowed to invest in railroads;Autoriser à investir dans les chemins de fer;Investitionen in Eisenbahnen erlaubt;;;;;;;;;;;
land_reform;Land reform;Réforme rurale;Landreform;;;;;;;;;;;
land_reform_l;Land reform;Réforme agraire;Landreform;;;;;;;;;;;
no_land_reform;No land reform;Pas de réforme agraire;Keine Landreform;;;;;;;;;;;
yes_land_reform;Land reform;Réforme agraire;Landreform;;;;;;;;;;;
no_land_reform_desc;No land reform;Pas de réforme agraire;Keine Landreform;;;;;;;;;;;
yes_land_reform_desc;Redistribution of land rights resulting in more effective farming and mining;La redistribution des terres entraîne une meilleure efficacité de l'agriculture et des mines;Die Umverteilung von Landrechten resultiert in mehr Effizienz in Landwirtschaft und Bergbau;;;;;;;;;;;
admin_reform;Administrative reform;Réforme administrative;Verwaltungsreform;;;;;;;;;;;
admin_reform_l;Administrative reform;Réforme administrative;Verwaltungsreform;;;;;;;;;;;
no_admin_reform;No Administrative reform;Pas de réforme administrative;Keine Verwaltungsreform;;;;;;;;;;;
yes_admin_reform;Administrative reform;Réforme administrative;Verwaltungsreform;;;;;;;;;;;
no_admin_reform_desc;No administrative reform;Pas de réforme administrative;Keine Verwaltungsreform;;;;;;;;;;;
yes_admin_reform_desc;Our administration is now modern and efficient;Notre administration est maintenant moderne et efficace;Unsere Verwaltung ist nun modern und effizient;;;;;;;;;;;
finance_reform;Finance reform;Réforme financière;Finanzreform;;;;;;;;;;;
finance_reform_l;Finance reform;Réforme financière;Finanzreform;;;;;;;;;;;
no_finance_reform;No finance reform;Pas de réforme financière;Keine Finanzreform;;;;;;;;;;;
yes_finance_reform;Enact Financial reform;Promulguer la réforme financière;Finanzreform verabschieden;;;;;;;;;;;
finance_reform_two;International debt;Dette extérieure;Internationale Schulden;;;;;;;;;;;
no_finance_reform_desc;No finance;Pas de financement;Keine Finanzen;;;;;;;;;;;
yes_finance_reform_desc;Finance reform;Financer la réforme;Finanzreform;;;;;;;;;;;
finance_reform_two_desc;We can now borrow money from other nations;Nous pouvons désormais emprunter de l'argent à d'autres nations;Wir können uns nun Geld von anderen Nationen leihen;;;;;;;;;;;
education_reform;Education reform;Réforme de l'éducation;Bildungsreform;;;;;;;;;;;
education_reform_l;Education reform;Réforme de l'éducation;Bildungsreform;;;;;;;;;;;
no_education_reform;No education reform;Pas de réforme de l'éducation;Keine Bildungsreform;;;;;;;;;;;
yes_education_reform;Reformed system;Éducation réformée;Reformiertes System;;;;;;;;;;;
no_education_reform_desc;No Education reform;Réforme de l'éducation;Keine Bildungsreform;;;;;;;;;;;
yes_education_reform_desc;Basic organized education in our country;Système d'éducation de base dans notre pays;Einfache organisierte Bildung in unserem Land;;;;;;;;;;;
transport_improv;Transportation system;Système de transport;Transportsystem;;;;;;;;;;;
transport_improv_l;Transportation system;Système de transport;Transportsystem;;;;;;;;;;;
no_transport_improv;Not improved;Pas amélioré;Nicht verbessert;;;;;;;;;;;
yes_transport_improv;Improved;Amélioré;Verbessert;;;;;;;;;;;
no_transport_improv_desc;Transportation system is primitive;Le système de transport est primitif;Das Transportsystem ist primitiv;;;;;;;;;;;
yes_transport_improv_desc;Transportation system is modern;Le système de transport est moderne;Das Transportsystem ist modern;;;;;;;;;;;
pre_indust;Early Industrialisation;Préindustrialisation;Frühe Industrialisierung;;;;;;;;;;;
pre_indust_l;Early Industrialisation;Préindustrialisation;Frühe Industrialisierung;;;;;;;;;;;
no_pre_indust;Stick to the old ways;S'en tenir aux vieilles méthodes;Bleib bei Altbewährtem;;;;;;;;;;;
yes_pre_indust;Industrial progress;Progrès industriel;Industrieller Fortschritt;;;;;;;;;;;
no_pre_indust_desc;We have no need of industry;Nous n'avons pas besoin d'industrie;Wir haben keinen Bedarf an Industrie;;;;;;;;;;;
yes_pre_indust_desc;Construct some basic factories with the help of foreign advisors. Could this be the beginning of an industrial revolution?;Construire quelques usines de base avec l'aide de conseillers étrangers : serait-ce le début d'une révolution industrielle ?;Baue einige einfache Fabrikanlagen mit der Hilfe ausländischer Berater. Könnte dies der Beginn einer industriellen Revolution sein?;;;;;;;;;;;
industrial_construction;Industrial Construction;Construction industrielle;Industrielle Konstruktion;;;;;;;;;;;
industrial_construction_l;Industrial Construction;Construction industrielle;Industrielle Konstruktion;;;;;;;;;;;
no_industrial_construction;No Industrial Construction;Pas de construction industrielle;Keine Industrielle Konstruktion ;;;;;;;;;;;
yes_industrial_construction;Industrial Construction;Construction industrielle;Industrielle Konstruktion;;;;;;;;;;;
no_industrial_construction_desc;No advanced factories;Pas d'usines modernes;Keine fortschrittlichen Fabrikanlagen;;;;;;;;;;;
yes_industrial_construction_desc;Foreign advisors assist us in building more advanced factories;Des conseillers étrangers nous assistent dans la construction d'usines plus modernes;Ausländische Berater unterstützen uns beim Bau von fortschrittlichen Fabrikanlagen;;;;;;;;;;;
foreign_training;Training methods;Méthodes d’entraînement;Ausbildungsmethoden;;;;;;;;;;;
foreign_training_l;Training methods;Méthodes d’entraînement;Ausbildungsmethoden;;;;;;;;;;;
no_foreign_training;Local training methods;Méthodes d’entraînement locales;Örtliche Ausbildungsmethoden;;;;;;;;;;;
yes_foreign_training;Foreign training methods;Méthodes d’entraînement étrangères;Ausländische Ausbildungsmethoden;;;;;;;;;;;
no_foreign_training_desc;Troops are trained in the traditional manner;Les troupes sont entraînées de manière traditionnelle;Truppenausbildung auf traditionelle Weise;;;;;;;;;;;
yes_foreign_training_desc;Troops trained by foreign military advisors or techniques;Troupes entraînées par des conseillers militaires étrangesr;Truppenausbildung durch ausländische Militärberater oder Techniken;;;;;;;;;;;
foreign_weapons;Foreign weapons;Armes étrangères;Ausländische Waffen;;;;;;;;;;;
foreign_weapons_l;Foreign weapons;Armes étrangères;Ausländische Waffen;;;;;;;;;;;
no_foreign_weapons;Local weapons;Armes locales;Örtliche Waffen;;;;;;;;;;;
yes_foreign_weapons;Imported weapons;Armes importéess;Importierte Waffen;;;;;;;;;;;
no_foreign_weapons_desc;Traditional weapons;Armes traditionnelles;Traditionelle Waffen;;;;;;;;;;;
yes_foreign_weapons_desc;This is my BOOMSTICK!;C'est ma BOMBE !;Das ist mein FEUERSTAB!;;;;;;;;;;;
military_constructions;Military constructions;Constructions militaires;Militärische Konstruktionen;;;;;;;;;;;
military_constructions_l;Military constructions;Constructions militaires;Militärische Konstruktionen;;;;;;;;;;;
no_military_constructions;Simple constructions;Constructions simples;Einfache Konstruktionen;;;;;;;;;;;
yes_military_constructions;Advanced constructions;Constructions évoluées;Fortschrittliche Konstruktionen;;;;;;;;;;;
no_military_constructions_desc;No fortification;Pas de fortification;Keine Befestigungsanlagen;;;;;;;;;;;
yes_military_constructions_desc;Effective fortifications;Fortifications efficaces;Effektive Befestigungsanlagen;;;;;;;;;;;
foreign_officers;Officer training;Entraînement d'officier;Offiziersausbildung;;;;;;;;;;;
foreign_officers_l;Officer training;Entraînement d'officier;Offiziersausbildung;;;;;;;;;;;
no_foreign_officers;Local officer training;Entraînement d'officier local;Ausbildung durch örtliche Offiziere;;;;;;;;;;;
yes_foreign_officers;Foreign officer training;Entraînement d'officier étranger;Ausbildung durch ausländische Offiziere;;;;;;;;;;;
no_foreign_officers_desc;Local officers lead our troops;Des officiers locaux mènent nos troupes;Örtliche Offiziere befehligen unsere Truppen;;;;;;;;;;;
yes_foreign_officers_desc;Our troops are now the finest in the world;Nos troupes sont maintenant les meilleures du monde;Unsere Truppen sind nun die besten der Welt;;;;;;;;;;;
army_schools;Army Training;Entraînement militaire;Armeeausbildung;;;;;;;;;;;
army_schools_l;Army Training;Entraînement militaire;Armeeausbildung;;;;;;;;;;;
no_army_schools;Ad hoc;Ad hoc;Ad hoc;;;;;;;;;;;
yes_army_schools;Army schools;Écoles militaires;Armeeschulen;;;;;;;;;;;
no_army_schools_desc;We learn on the field of battle;Nous apprenons sur le champs de bataille;Wir lernen auf dem Schlachtfeld;;;;;;;;;;;
yes_army_schools_desc;Officers are well trained before leading men into battle;Les officiers sont bien entraînes avant de mener les hommes à la bataille;Offiziere werden gut ausgebildet bevor sie Männer in den Kampf führen;;;;;;;;;;;
foreign_naval_officers;Naval officers;Officiers de marine;Marineoffiziere;;;;;;;;;;;
foreign_naval_officers_l;Naval officers;Officiers de marine;Marineoffiziere;;;;;;;;;;;
no_foreign_naval_officers;Local naval officers;Officiers de marine locaux;Örtliche Marineoffiziere;;;;;;;;;;;
yes_foreign_naval_officers;Foreign naval officers;Officiers de marine étrangers;Ausländische Marineoffiziere;;;;;;;;;;;
no_foreign_naval_officers_desc;Local officers command our ships;Des officiers locaux commandent nos navires;Örtliche Offiziere befehligen unsere Schiffe;;;;;;;;;;;
yes_foreign_naval_officers_desc;Foreign officers advise our captains;Des officiers étrangers commandent nos navires;Ausländische Offiziere beraten unsere Kapitäne;;;;;;;;;;;
naval_schools;Naval training;Entraînement naval;Marineausbildung;;;;;;;;;;;
naval_schools_l;Naval training;Entraînement naval;Marineausbildung;;;;;;;;;;;
no_naval_schools;Ad hoc;Ad hoc;Ad hoc;;;;;;;;;;;
yes_naval_schools;Navy schools;Écoles navales;Marineschulen;;;;;;;;;;;
no_naval_schools_desc;Learn by doing;Apprendre en agissant;Lernen durch Praxis;;;;;;;;;;;
yes_naval_schools_desc;Learn the theory first;Apprenre d'abord la théorie;Erstes Lernen in der Theorie;;;;;;;;;;;
foreign_navies;Foreign naval units;Unités navales étrangères;Ausländische Marineeinheiten;;;;;;;;;;;
foreign_navies_l;Foreign naval units;Unités navales étrangères;Ausländische Marineeinheiten;;;;;;;;;;;
no_foreign_navies;Locally produced ships;Navires construits localement;Vor Ort produzierte Schiffe;;;;;;;;;;;
yes_foreign_navies;Imported ships;Navires importés;Importierte Schiffe;;;;;;;;;;;
no_foreign_navies_desc;Locally manufactured ships;Navires construits localement;Vor Ort hergestellte Schiffe;;;;;;;;;;;
yes_foreign_navies_desc;We have imported strong ships designs from the west;Nous avons importé d'occident les plans de puissants navires;Wir haben Baupläne für starke Schiffe aus dem Westen importiert;;;;;;;;;;;
NUMBER_OF_REBELS_READY;§YRebel brigades ready to join in a rising§!;§YBrigades rebelles prêtes à se joindre à un soulèvement§!;§YRebellenbrigaden kurz vor Beitritt zu einer Auflehnung§!;;;;;;;;;;;
NUMBER_OF_REBELS_ACTIVE;§YRebel brigades active in revolt§!;§YBrigades rebelles actives dans la révolte§!;§YRebellenbrigaden in Aufständen aktiv§!;;;;;;;;;;;
TECH_YEAR_MODIFIER;Cost modifier from years known: $VAL$;Modificateur du coût pour les années connues : $VAL$;Kostenmodifikator durch bekannte Jahre: $VAL$;;;;;;;;;;;
ECONOMICREFORM_SETUP;When enacting an economic reform;En adoptant une réforme économique;Beim Verabschieden einer Wirtschaftsreform;;;;;;;;;;;
ECONOMICREFORM_HEADER;Political News in $COUNTRY$;Nouvelles politiques en $COUNTRY$;Politische Neuigkeiten in $COUNTRY$;;;;;;;;;;;
ECONOMICREFORM_1;Economic Reforms in $COUNTRY$;Réformes économiques en $COUNTRY$;Wirtschaftsreformen $COUNTRY$;;;;;;;;;;;
ECONOMICREFORM_2;$MONARCHTITLE$, we have now enacted;$MONARCHTITLE$, nous avons adopté;$MONARCHTITLE$, wir haben nun verabschiedet:;;;;;;;;;;;
ECONOMICREFORM_3;$ISSUE$;$ISSUE$;$ISSUE$;;$ISSUE$;;;;;;;;;
ECONOMICREFORM_4;in;en;in;;;;;;;;;;;
ECONOMICREFORM_5;$CATEGORY$;$CATEGORY$;$CATEGORY$;;;;;;;;;;;
ECONOMICREFORM_6;*;*;*;;*;;;;;;;;;
ECONOMICREFORM_LOG;We enacted $ISSUE$ in $CATEGORY$.;Nous avons adopté $ISSUE$ en $CATEGORY$.;Wir haben $ISSUE$ in $CATEGORY$ verabschiedet.;;;;;;;;;;;
ECONOMICREFORM_BTN1;OK;D'accord;OK;;Aceptar;;;;;;;;;
ECONOMICREFORM_BTN2;OK;D'accord;OK;;Aceptar;;;;;;;;;
ECONOMICREFORM_BTN3;Goto;Voir;Gehe zu;;Ir allí;;;;;;;;;
ECONOMICREFORM_MAP;*;*;*;;*;;;;;;;;;
ECONOMICREFORM_BAD_SETUP;When removing an economic reform;Annulation d'une réforme économique;Beim Entfernen einer Wirtschaftsreform;;;;;;;;;;;
ECONOMICREFORM_BAD_HEADER;Political News in $COUNTRY$;Nouvelle politique en $COUNTRY$;Politische Neuigkeiten in $COUNTRY$;;;;;;;;;;;
ECONOMICREFORM_BAD_1;Economic Reforms Revoked in $COUNTRY$;Réformes économiques révoquées in $COUNTRY$;Wirtschaftsreformen widerrufen in $COUNTRY$;;;;;;;;;;;
ECONOMICREFORM_BAD_2;$MONARCHTITLE$, we have now revoked benefits in;$MONARCHTITLE$, nous avons renoncé aux bénéfices de;$MONARCHTITLE$, wir haben nun Vorteile widerrufen in;;;;;;;;;;;
ECONOMICREFORM_BAD_3;$CATEGORY$;$CATEGORY$;$CATEGORY$;;$CATEGORY$;;;;;;;;;
ECONOMICREFORM_BAD_4;from $OLD$ to $ISSUE$.;de $OLD$ pour $ISSUE$.;von $OLD$ auf $ISSUE$.;;;;;;;;;;;
ECONOMICREFORM_BAD_5;*;*;*;;*;;;;;;;;;
ECONOMICREFORM_BAD_6;*;*;*;;*;;;;;;;;;
ECONOMICREFORM_BAD_LOG;We revoked $OLD$ in $CATEGORY$ to $ISSUE$.;Nous avons annulé $OLD$ en $CATEGORY$ pour $ISSUE$.;Wir haben $OLD$ in $CATEGORY$ auf $ISSUE$ widerrufen.;;;;;;;;;;;
ECONOMICREFORM_BAD_BTN1;OK;D'accord;OK;;Aceptar;;;;;;;;;
ECONOMICREFORM_BAD_BTN2;OK;D'accord;OK;;Aceptar;;;;;;;;;
ECONOMICREFORM_BAD_BTN3;Goto;Voir;Gehe zu;;Ir allí;;;;;;;;;
ECONOMICREFORM_BAD_MAP;*;*;*;;*;;;;;;;;;
MILITARYREFORM_SETUP;When enacting a military reform;En adoptant une réforme militaire;Beim Verabschieden einer Militärreform;;;;;;;;;;;
MILITARYREFORM_HEADER;Political News in $COUNTRY$;Nouvelle politique en $COUNTRY$;Politische Neuigkeiten in $COUNTRY$;;;;;;;;;;;
MILITARYREFORM_1;Military Reforms in $COUNTRY$;Réformes militaires en $COUNTRY$;Militärreformen in $COUNTRY$;;;;;;;;;;;
MILITARYREFORM_2;$MONARCHTITLE$, we have now enacted;$MONARCHTITLE$, nous avons adopté;$MONARCHTITLE$, wir haben nun verabschiedet:;;;;;;;;;;;
MILITARYREFORM_3;$ISSUE$;$ISSUE$;$ISSUE$;;$ISSUE$;;;;;;;;;
MILITARYREFORM_4;in;en;in;;;;;;;;;;;
MILITARYREFORM_5;$CATEGORY$;$CATEGORY$;$CATEGORY$;;;;;;;;;;;
MILITARYREFORM_6;*;*;*;;*;;;;;;;;;
MILITARYREFORM_LOG;We enacted $ISSUE$ in $CATEGORY$.;Nous avons adopté $ISSUE$ en $CATEGORY$.;Wir haben $ISSUE$ in $CATEGORY$ verabschiedet.;;;;;;;;;;;
MILITARYREFORM_BTN1;OK;D'accord;OK;;Aceptar;;;;;;;;;
MILITARYREFORM_BTN2;OK;D'accord;OK;;Aceptar;;;;;;;;;
MILITARYREFORM_BTN3;Goto;Voir;Gehe zu;;Ir allí;;;;;;;;;
MILITARYREFORM_MAP;*;*;*;;*;;;;;;;;;
MILITARYREFORM_BAD_SETUP;When removing a military reform;Annulation d'une réforme militaire;Beim Widerruf einer Militärreform;;;;;;;;;;;
MILITARYREFORM_BAD_HEADER;Political News in $COUNTRY$;Nouvelle politique en $COUNTRY$;Politische Neuigkeiten in $COUNTRY$;;;;;;;;;;;
MILITARYREFORM_BAD_1;Military Reforms Revoked in $COUNTRY$;Réformes militaires annulées en $COUNTRY$;Militärreformen in $COUNTRY$ widerrufen;;;;;;;;;;;
MILITARYREFORM_BAD_2;$MONARCHTITLE$, we have now revoked benefits in;$MONARCHTITLE$, nous avons renoncé aux bénéfices de;$MONARCHTITLE$, wir haben nun Vorteile widerrufen in;;;;;;;;;;;
MILITARYREFORM_BAD_3;$CATEGORY$;$CATEGORY$;$CATEGORY$;;$CATEGORY$;;;;;;;;;
MILITARYREFORM_BAD_4;from $OLD$ to $ISSUE$.;de $OLD$ pour $ISSUE$.;von $OLD$ auf $ISSUE$.;;;;;;;;;;;
MILITARYREFORM_BAD_5;*;*;*;;*;;;;;;;;;
MILITARYREFORM_BAD_6;*;*;*;;*;;;;;;;;;
MILITARYREFORM_BAD_LOG;We revoked $OLD$ in $CATEGORY$ to $ISSUE$.;Nous avons supprimé $OLD$ en $CATEGORY$ pour $ISSUE$.;Wir haben $OLD$ in $CATEGORY$ auf $ISSUE$ widerrufen.;;;;;;;;;;;
MILITARYREFORM_BAD_BTN1;OK;D'accord;OK;;Aceptar;;;;;;;;;
MILITARYREFORM_BAD_BTN2;OK;D'accord;OK;;Aceptar;;;;;;;;;
MILITARYREFORM_BAD_BTN3;Goto;Voir;Gehe zu;;Ir allí;;;;;;;;;
MILITARYREFORM_BAD_MAP;*;*;*;;*;;;;;;;;;
MODIFIER_CIVILIZATION_PROGRESS;Civilization Progress;Progrès de la civilisation;Zivilisationsfortschritt;;;;;;;;;;;
SUPPRESSION_TECH;Suppression efficiency;Efficacité de la répression;Effektivität der Unterdrückung;;;;;;;;;;;
REFORM_RESEARCH_COST;Research Cost: §Y$COST$§!;RCoût de recherche: §Y$COST$§!;Forschungskosten: §Y$COST$§!;;;;;;;;;;;
POLITICS_CIVILIZE;Westernize;Occidentalisation;Verwestlichen;;;;;;;;;;;
CIVILIZE_DESC;Fully embrace western ideas. This will give us access to the technological advances of our sphere leader;Embrasser entièrement les idées occidentales : cela nous donnera accès aux technologies avancées du pays dominant de notre sphère.;Nehmt die westlichen Ideen vollständig an. Dies wird uns Zugang zu den technologischen Fortschritten des Anführers unseres Wirkungsbereichs gewähren;;;;;;;;;;;
CIVILIZE_NO_MASTER_DESC;Fully embrace western ideas. This will gives us access to the technological advances from around the world;Embrasser entièrement les idées occidentales : cela nous donnera accès aux technologies avancées du monde entier.;Nehmt die westlichen Ideen vollständig an. Dies wird uns Zugang zu den technologischen Fortschritten aus aller Welt verschaffen;;;;;;;;;;;
INFLUENCE_RELATION;Relations;Relations;Beziehungen;;;;;;;;;;;
NO_CIV_PROGRESS;We have made no progress towards westernization. We need to enact military or economic reforms;Nous n'avons fait aucun progrès vers l'occidentalisation. Nous avons besoin d'adopter des réformes militaires ou économiques.;Wir haben keine Fortschritte in der Verwestlichung gemacht. Wir müssen militärische oder wirtschaftliche Reformen verabschieden;;;;;;;;;;;
RESEARCH_POINTS_LABEL;Research Points:;Points de recherche :;Forschungspunkte:;;;;;;;;;;;
MODIFIER_UNCIV_ECONOMIC;Economic reform cost;Coût de la réforme économique;Kosten für Wirtschaftsreform;;;;;;;;;;;
MODIFIER_UNCIV_MILITARY;Military reform cost;Coût de la réforme militaire;Kosten für Militärreform;;;;;;;;;;;
MODIFIER_SELF_UNCIV_ECONOMIC;Economic reform cost;Coût de la réforme économique;Kosten für Wirtschaftsreform;;;;;;;;;;;
MODIFIER_SELF_UNCIV_MILITARY;Military reform cost;Coût de la réforme militaire;Kosten für Militärreform;;;;;;;;;;;
MODIFIER_LAND_UNIT_START_EXPERIENCE;Land Starting Experience;Expérience militaire de départ;Anfangserfahrung der Landeinheiten;;;;;;;;;;;
MODIFIER_NAVAL_UNIT_START_EXPERIENCE;Naval Starting Experience;Expérience navale de départ;Anfangserfahrung der Marineeinheiten;;;;;;;;;;;
MODIFIER_ADMINISTRATIVE_EFFICIENCY;Administrative Efficiency;Efficacité administrative;Verwaltungseffizienz;;;;;;;;;;;
ARMY_TECHNOLOGY_LEVELS;Army Tech: $VAL$/$MAX$;Tech. mil.: $VAL$/$MAX$;Armeetechnologie: $VAL$/$MAX$;;;;;;;;;;;
NAVY_TECHNOLOGY_LEVELS;Naval Tech: $VAL$/$MAX$;Tech. nav.: $VAL$/$MAX$;Marinetechnologie: $VAL$/$MAX$;;;;;;;;;;;
MODIFIER_TARIFF_EFFICIENCY;Tariff Efficiency;Efficacité des taxes;Tarifeffizienz;;;;;;;;;;;
MODIFIER_MAX_LOAN_AMOUNT;Max loan amount;Montant maximal de prêt;Maximaler Darlehensbetrag;;;;;;;;;;;
PROD_YOUR_CURRENT_BUDGET;Your current budget:;Votre budget actuel :;Euer derzeitiges Budget:;;;;;;;;;;;
PROD_YOUR_INVESTMENT;Your investment:;Votre investissement :;Eure Investition:;;;;;;;;;;;
MODIFIER_LAND_ATTACK;Land unit attack;Unité d'attaque terrestre;Landeinheit Angriff;;;;;;;;;;;
MODIFIER_NAVAL_ATTACK;Naval unit attack;Unité d'attaque navale;Marineeinheit Angriff;;;;;;;;;;;
MODIFIER_LAND_DEFENSE;Land unit defense;Unité de défense terrestre;Landeinheit Verteidigung;;;;;;;;;;;
MODIFIER_NAVAL_DEFENSE;Naval unit defense;Unité de défense navale;Marineeinheit Verteidigung;;;;;;;;;;;
free_press_promised;Free press promised;Presse libre promise;Pressefreiheit versprochen;;;;;;;;;;;
yes_meeting_promised;Right to public meetings promised;Droit aux réunions publiques promis;Versammlungsfreiheit versprochen;;;;;;;;;;;
trade_unions_promised;Trade unions promised;Syndicats promis;Handelsgewerkschaften versprochen;;;;;;;;;;;
free_press_promised_desc;We have told the people they will have a Free press, they will expect us to make good our word soon;Nous avons dit aux gens qu'ils auraient droit à une presse libre, ils s'attendent à ce que nous respections notre parole.;Wir haben den Leuten gesagt, dass sie Pressefreiheit erhalten werden, sie werden erwarten, dass wir bald Wort halten;;;;;;;;;;;
yes_meeting_promised_desc;We have told the people they will have the right to Public meetings, they will expect us to make good our word soon;Nous avons dit aux gens qu'ils auraient le droit de tenir des réunions publiques, ils s'attendent à ce que nous respections notre parole.;Wir haben den Leuten gesagt, dass sie Versammlungsfreiheit erhalten werden, sie werden erwarten, dass wir bald Wort halten;;;;;;;;;;;
trade_unions_promised_desc;We have told the people they will have Trade unions, they will expect us to make good our word soon;Nous avons dit aux gens qu'ils auraient des syndicats, ils s'attendent à ce que nous respections notre parole.;Wir haben den Leuten gesagt, dass sie Handelsgewerkschaften erhalten werden, sie werden erwarten, dass wir bald Wort halten;;;;;;;;;;;
SET_ECONOMIC_REFORM_EFFECT;Economic reform selected: §Y$NAME$§W.\n;Réforme économique sélectionnée : §Y$NAME$§W.\n;gewählte Wirtschaftsreform: §Y$NAME$§W.\n;;;;;;;;;;;
SET_MILITARY_REFORM_EFFECT;Military reform selected: §Y$NAME$§W.\n;MRéforme militaire sélectionnée : §Y$NAME$§W.\n;gewählte Militärreform: §Y$NAME$§W.\n;;;;;;;;;;;
NATIONALIZE_INDUSTRY_EFFECT;Perform Nationalization;Procéder à la nationalisation;Nationalisierung durchführen;;;;;;;;;;;
DIPLOMACY_ALMOST_WESTERN_NATION_STATUS;Partially Westernized Nation;Nation partiellement occidentalisée;Teilverwestlichte Nation;;;;;;;;;;;
DIPLOMACY_PRIMITIVENATION_STATUS;Primitive Nation;Nation primitive;Primitive Nation;;;;;;;;;;;
UNCIV_CANT_RESEARCH;Westernize to be able to research;L'occidentalisation est nécessaire pour la recherche;Verwestlichen, um Forschen zu können;;;;;;;;;;;
TB_NATIONALFOCUS_CULTURE;§Y$NUM$§W people of primary/accepted cultures give us §Y$FOCUS$§W focus points;§Y$NUM$§W de personnes de cultures primitives ou acceptées donnent §Y$FOCUS$§W point(s) de cause nationale;§Y$NUM$§W Menschen aus primären/akzeptierten Kulturen geben uns §Y$FOCUS$§W Fokuspunkte;;;;;;;;;;;
OTHER_PORT;This is a naval base that we do not have access to;C'est une base navale à laquelle nous n'avons pas accès;Dies ist ein Marinestützpunkt, zu dem wir keinen Zugang haben;;;;;;;;;;;
MODIFIER_UNCIV_ECONOMIC_UH;Upper house support;Soutien de l'Assemblée;Unterstützung des Oberhauses;;;;;;;;;;;
MODIFIER_UNCIV_MILITARY_UH;Upper house support;Soutien de l'Assemblée;Unterstützung des Oberhauses;;;;;;;;;;;
MOVEMENT_RADICALISM_ADJUST;§Y$MOVEMENT$§! Radicalism: $AMOUNT$;§Y$MOVEMENT$§! du radicalisme : $AMOUNT$;§Y$MOVEMENT$§! Radikalismus: $AMOUNT$;;;;;;;;;;;
MILITARY_REFORM_COST_DESC;Cost modifier for military reforms: ;Coût du modificateur pour les réformes militaires : ;Kostenmodifikator für militärische Reformen:;;;;;;;;;;;
ECONOMIC_REFORM_COST_DESC;Cost modifier for economic reforms: ;Coût du modificateur pour les réformes économiques : ;Kostenmodifikator für wirtschaftliche Reformen:;;;;;;;;;;;
MAPMODE_19;Civilization Level;Niveau de civilisation;Zivilisationsstufe;;;;;;;;;;;
EVTOPTB23212;Keep looking at the sky!;Continuez de regarder au ciel !;Schau weiter in den Himmel!;;;;;;;;;;;
LOSE_CIVILIZED_EFFECT;We shall be known as an §YUncivilized Nation§W\n;Nous allons être considérés comme §Ynation non-civilisée§W\n;Man soll uns kennen als §YUnzivilisierte Nation§W\n;;;;;;;;;;;
MOVEMENT_RADICALISM;Movement Radicalism;Mouvement radical;Radikalismus der Bewegung;;;;;;;;;;;
MOVEMENT_RADICALISM_DESC;This describes how much the people of the movement trust the political process in your country to get them what they want. A movement with a high value (§Y100§!) will convert to a rebel uprising if not suppressed;Ceci décrit dans quelle mesure les gens de ce mouvement font confiance au processus politique pour obtenir ce qu'ils veulent dans votre pays. Un mouvement avec une valeur élevée (§Y100§!) se transformera en rébellion s'il n'est pas réprimé.;Dies beschreibt wie viel Vertrauen die Anhänger einer Bewegung und der Erfüllung ihrer Forderungen dem politischen Prozess in eurem Land entgegen bringen. Eine Bewegung mit einem hohen Wert (§Y100§!) wird in einen Rebellenaufstand enden, sofern sie nicht unterdrückt werden.;;;;;;;;;;;
NUMBER_MOVEMENT_SUPPORTERS;Number of supporters;Nombre de partisans;Anzahl der Anhänger;;;;;;;;;;;
NUMBER_MOVEMENT_SUPPORTERS_DESC;The larger the movement the harder it is to suppress. If you enact a reform with less support all movements with more support will become more radical;Plus le mouvement est grand, plus il est difficile à réprimer. Si vous adoptez une réforme avec moins de soutien, tous les mouvements en ayant plus deviendront plus radicaux;Je größer die Bewegung, desto schwieriger ist es, sie zu unterdrücken. Wenn Ihr Reformen mit weniger Unterstützung verabschiedet, werden alle Bewegungen mit mehr Unterstützung radikaler;;;;;;;;;;;
PRODUCTION_CLOSE_FACTORY_BECAUSE_FOREIGN_TOOLTIP;Can not close foreign factory\n;Vous ne pouvez pas fermer une usine étrangère\n;Eine ausländische Fabrikanlage kann nicht geschlossen werden\n;;;;;;;;;;;
CAN_NATIONALIZE;Have foreign investors;Avoir des investisseurs étrangers;Besitzt Investoren aus dem Ausland;;;;;;;;;;;
