Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
SON_reactionary;Partido Imperialista;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
SON_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
SON_communist;Partido Communist;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
SON_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
SPA_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
SPA_communist;Federación Regional;Federación Regional;Federación Regional;;Federación Regional;;;;;;;;;
SPA_conservative;Partido Moderado;Partido Moderado;Partido Moderado;;Partido Moderado;;;;;;;;;
SPA_conservative_2;Unión Liberal;Unión Liberal;Unión Liberal;;Unión Liberal;;;;;;;;;
SPA_conservative_3;Lliga Regionalista Cat.;Lliga Regionalista Cat.;Lliga Regionalista Cat.;;Liga Regionalista Cat.;;;;;;;;;
SPA_conservative_4;Nacionalista Vasco;Nacionalista Vasco;Nacionalista Vasco;;Nacionalista Vasco;;;;;;;;;
SPA_conservative_5;Unión Nacional;Unión Nacional;Unión Nacional;;Unión Nacional;;;;;;;;;
SPA_fascist;Falange;Falange;Falange;;Falange;;;;;;;;;
SPA_liberal;Partido Progresista;Partido Progresista;Partido Progresista;;Partido Progresista;;;;;;;;;
SPA_liberal_2;Republicano Federal;Republicano Federal;Republicano Federal;;Republicano Federal;;;;;;;;;
SPA_liberal_3;Republicano Unitario;Republicano Unitario;Republicano Unitario;;Republicano Unitario;;;;;;;;;
SPA_liberal_4;Radical Republicano;Radical Republicano;Radical Republicano;;Radical Republicano;;;;;;;;;
SPA_liberal_5;Unión Republicana;Unión Republicana;Unión Republicana;;Unión Republicana;;;;;;;;;
SPA_liberal_6;Republicano Reformista;Republicano Reformista;Republicano Reformista;;Republicano Reformista;;;;;;;;;
SPA_liberal_7;Solidaridad Catalana;Solidaridad Catalana;Solidaridad Catalana;;Solidaridad Catalana;;;;;;;;;
SPA_reactionary;Comunión Carlista;Comunión Carlista;Comunión Carlista;;Comunión Carlista;;;;;;;;;
SPA_socialist;Partido Socialista;Partido Socialista;Partido Socialista;;Partido Socialista;;;;;;;;;
SRI_anarcho_liberal;Eksath Jathika Pakshaya;;;;;;;;;;;;;
SRI_communist;Left liberation Front;;;;;;;;;;;;;
SRI_conservative;United National Front;;;;;;;;;;;;;
SRI_fascist;Tamil National Alliance;;;;;;;;;;;;;
SRI_liberal;Prajathantravadhi Pakshaya;;;;;;;;;;;;;
SRI_reactionary;Jathika Hela Urumaya;;;;;;;;;;;;;
SRI_socialist;Mahajana Eksath Peramuna;;;;;;;;;;;;;
SSD_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
SSD_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
SSD_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
SSD_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
SSD_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
SSD_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
SSD_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
STP_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
STP_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
STP_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
STP_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
STP_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
STP_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
STP_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
SUD_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
SUD_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
SUD_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
SUD_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
SUD_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
SUD_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
SUD_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
SUR_anarcho_liberal;Libertarian Partij;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
SUR_communist;Kommunistische Partij van Suriname;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
SUR_conservative;Nieuw Front voor Democratie en Ontwikkeling;Partido Moderado Liberal;Partido Moderado Liberal;;;Partido Moderado Liberal;;;;;;;;
SUR_fascist;Fascist Partij;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
SUR_liberal;Nationale Democratische Partij;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
SUR_reactionary;Radicaal Partij;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
SUR_socialist;Progressieve Arbeiders-en Landbouwersunie;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
SWE_anarcho_liberal;Anti-revoultionära partiet;Anti-revoultionära partiet;Anti-revoultionära partiet;;Anti-revoultionära partiet;;;;;;;;;
SWE_communist;Socialdem. Vänsterpartiet;Socialdem. Vänsterpartiet;Socialdem. Vänsterpartiet;;Socialdem. Vänsterpartiet;;;;;;;;;
SWE_conservative;Konservativa Partiet;Konservativa Partiet;Konservativa Partiet;;Konservativa Partiet;;;;;;;;;
SWE_conservative_2;Sveriges Agrarförbund ;Sveriges Agrarförbund ;Sveriges Agrarförbund ;;Sveriges Agrarförbund ;;;;;;;;;
SWE_conservative_3;Bondeförbundet ;Bondeförbundet ;Bondeförbundet ;;Bondeförbundet ;;;;;;;;;
SWE_conservative_4;Almänna Valmansförbundet;Almänna Valmansförbundet;Almänna Valmansförbundet;;Almänna Valmansförbundet;;;;;;;;;
SWE_conservative_5;Sveriges Agrarförbund ;Sveriges Agrarförbund ;Sveriges Agrarförbund ;;Sveriges Agrarförbund ;;;;;;;;;
SWE_fascist;Nationalsocialistiska Blocket;Nationalsocialistiska Blocket;Nationalsocialistiska Blocket;;Nationalsocialistiska Blocket;;;;;;;;;
SWE_liberal;Liberala Partiet;Liberala Partiet;Liberala Partiet;;Liberala Partiet;;;;;;;;;
SWE_liberal_2;Nya Landtmannapartiet;Nya Landtmannapartiet;Nya Landtmannapartiet;;Nya Landtmannapartiet;;;;;;;;;
SWE_liberal_3;Landtmannapartiet ;Landtmannapartiet ;Landtmannapartiet ;;Landtmannapartiet ;;;;;;;;;
SWE_liberal_4;Gamla Landtmannapartiet;Gamla Landtmannapartiet;Gamla Landtmannapartiet;;Gamla Landtmannapartiet;;;;;;;;;
SWE_liberal_5;Landtmannapartiet ;Landtmannapartiet ;Landtmannapartiet ;;Landtmannapartiet ;;;;;;;;;
SWE_liberal_6;Liberala Samlingspartiet;Liberala Samlingspartiet;Liberala Samlingspartiet;;Liberala Samlingspartiet;;;;;;;;;
SWE_reactionary;Nationalistpartiet;Nationalistpartiet;Nationalistpartiet;;Nationalistpartiet;;;;;;;;;
SWE_socialist;Socialdemokraterna;Socialdemokraterna;Socialdemokraterna;;Socialdemokraterna;;;;;;;;;
SWI_anarcho_liberal;Radikale Fraktion;Radikale Fraktion;Radikale Fraktion;;Radical Fraktion;;;;;;;;;
SWI_communist;Kommunistische Fraktion;Communist Fraktion;Kommunistische Fraktion;;Communist Fraktion;;;;;;;;;
SWI_conservative;Katholisch Konservative;Katholisch Konservative;Katholisch Konservative;;Katholisch Konservative;;;;;;;;;
SWI_conservative_2;Liberalen demokratischen;Liberalen demokratischen;Liberaldemokratisch;;Liberalen demokratischen;;;;;;;;;
SWI_conservative_3;Protestantisch-konservativ;Protestantisch-konservativ;Protestantisch-konservativ;;Protestant Conservative;;;;;;;;;
SWI_fascist;Faschistische Fraktion;Fascist Fraktion;Faschistische Fraktion;;Fascist Fraktion;;;;;;;;;
SWI_liberal;Freisinnige Fraktion;Freisinnige Fraktion;Freisinnige Fraktion;;Freisinnige Fraktion;;;;;;;;;
SWI_reactionary;Konservative Fraktion;Konservative Fraktion;Konservative Fraktion;;Konservative Fraktion;;;;;;;;;
SWI_reactionary_2;Protestantisch-christlich;Protestantisch-christlich;Protestantisch-christlich;;Protestantisch-christlich;;;;;;;;;
SWI_socialist;Sozialistische Fraktion;Sozialistische Fraktion;Sozialistische Fraktion;;Sozialist Fraktion;;;;;;;;;
SWZ_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
SWZ_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
SWZ_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
SWZ_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
SWZ_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
SWZ_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
SWZ_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
SXI_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;
SXI_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;Partido Comunista Chino;;;;;;;;;
SXI_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;Facción Kuomintang;;;;;;;;;
SXI_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
SXI_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
SXI_reactionary;Hsi-Shan Faction;Faction de Hsi-Shan;Xi-Shan-Fraktion;;Facción Hsi-Shan;;;;;;;;;
SXI_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;
SYR_anarcho_liberal;Hizb al-Wataniyyin al-Ahrar;;;;;;;;;;;;;
SYR_communist;Al-hizb ash-Shuyu'i as-Suri;;;;;;;;;;;;;
SYR_conservative;Jam’iyat al-Arabiya al-Fatat;;;;;;;;;;;;;
SYR_fascist;Al-Hizb Al-Suri Al-Qawmi Al-'Ijtima'i;;;;;;;;;;;;;
SYR_liberal;Hizb al-Islah al-Suriy;;;;;;;;;;;;;
SYR_reactionary;Haraka al-Ahd al-Watani;;;;;;;;;;;;;
SYR_socialist;Haraka al-Ishtirakiyyun al-Arab;;;;;;;;;;;;;
TCA_anarcho_liberal;Transcaucasian Revolutionary Front;;;;;;;;;;;;;
TCA_communist;Transcaucasian People's Party;;;;;;;;;;;;;
TCA_conservative;United National Movement;;;;;;;;;;;;;
TCA_fascist;Party of Free Transcaucasia;;;;;;;;;;;;;
TCA_liberal;Republican Party;;;;;;;;;;;;;
TCA_reactionary;Christian-Democrats;;;;;;;;;;;;;
TCA_socialist;Transcaucasian Popular Front;;;;;;;;;;;;;
TEX_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;
TEX_communist;Communist Party;Parti communiste;Kommunistische Partei;;Partido Comunista;;;;;;;;;
TEX_conservative;Whig Party;Parti Whig;Whig Party;;Partido Whig;;;;;;;;;
TEX_conservative_2;Populist Party;Parti populiste;Populist Party;;Partido Populista;;;;;;;;;
TEX_fascist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;
TEX_liberal;Democratic Party;Parti démocrate;Democratic Party;;Partido Demócrata;;;;;;;;;
TEX_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;
TEX_socialist;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;
TGA_anarcho_liberal;Libertarian Party;Radical Liberals;Radical Liberals;;;;;;;;;;;
TGA_communist;Communist Party;Communists;Communists;;;;;;;;;;;
TGA_conservative;Conservative Party;Conservatives;Conservatives;;;;;;;;;;;
TGA_fascist;Fascist Party;Fascists;Fascists;;;;;;;;;;;
TGA_liberal;Liberal Party;Liberals;Liberals;;;;;;;;;;;
TGA_liberal_2;National Liberal Party;National Liberals;National Liberals;;;;;;;;;;;
TGA_reactionary;Monarchist Party;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;
TGA_socialist;Socialist Party;Socialists;Socialists;;;;;;;;;;;
TGA_socialist_2;National Socialist Party;National Socialists;National Socialists;;;;;;;;;;;
THC_conservative;Conservative Party;;;;;;;;;;;;;
THC_liberal;Liberal Party;;;;;;;;;;;;;
THC_reactionary;Tory Party;;;;;;;;;;;;;
TIB_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
TIB_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
TIB_conservative;Lamaite Faction;Faction Lamaite;Lamaite-Fraktion;;Facción Lamaísta;;;;;;;;;
TIB_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
TIB_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
TIB_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
TIB_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
TKM_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
TKM_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
TKM_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
TKM_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TKM_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
TKM_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
TKM_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TKS_anarcho_liberal;Turk Union of Democratic Forces;;;;;;;;;;;;;
TKS_communist;Red Basmachism;;;;;;;;;;;;;
TKS_conservative;White Basmachism;;;;;;;;;;;;;
TKS_fascist;Union of National Socialists;;;;;;;;;;;;;
TKS_liberal;Movement for Autonomy;;;;;;;;;;;;;
TKS_reactionary;Shura-e-Ulema;;;;;;;;;;;;;
TKS_socialist;Social Democratic Alliance;;;;;;;;;;;;;
TNZ_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
TNZ_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
TNZ_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
TNZ_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
TNZ_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
TNZ_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
TNZ_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
TOG_anarcho_liberal;Libertarian Party;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
TOG_communist;Communist Party;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
TOG_conservative;Conservative Party;Conservative Party;Conservative Party;;;;;;;;;;;
TOG_fascist;Fascist Party;NSDP;NSDP;;NSDP;;;;;;;;;
TOG_liberal;Liberal Party;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
TOG_reactionary;Radical Party;National Party;National Party;;;;;;;;;;;
TOG_socialist;Socialist Party;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
TOO_anarcho_liberal;Libertarian Faction;;;;;;;;;;;;;
TOO_communist;Communist Faction;;;;;;;;;;;;;
TOO_conservative;Almaami Faction;;;;;;;;;;;;;
TOO_fascist;Empire Faction;;;;;;;;;;;;;
TOO_liberal;Reform Faction;;;;;;;;;;;;;
TOO_reactionary;Religious Faction;;;;;;;;;;;;;
TOO_socialist;Socialist Faction;;;;;;;;;;;;;
TPG_anarcho_liberal;The Radical Faction;La faction radicale;Radikale Fraktion;;;;;;;;;;;
TPG_communist;The Communist Faction;La faction communiste;Kommunistische Fraktion;;;;;;;;;;;
TPG_conservative;West King;Monarque occidental;Westlicher Monarch;;;;;;;;;;;
TPG_fascist;The Fascist Faction;La faction fasciste;Faschistische Fraktion;;;;;;;;;;;
TPG_liberal;Yi King;Yi King;Yi Monarch;;;;;;;;;;;
TPG_reactionary;East King;Monarque oriental;Östlicher Monarch;;;;;;;;;;;
TPG_socialist;North King;Monarque du nord;Nördlicher Monarch;;;;;;;;;;;
TRA_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
TRA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
TRA_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
TRA_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
TRA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
TRA_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
TRA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
TRE_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;
TRE_communist;Rivoluzionari;Revoluzionari;Revoluzionari;;Revoluzionari;;;;;;;;;
TRE_conservative;Transigenti;Transigenti;Transigenti;;Transigenti;;;;;;;;;
TRE_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;
TRE_liberal;Intransigenti;Intransigenti;Intransigenti;;Intransigenti;;;;;;;;;
TRE_reactionary;Monarchici;Monarchisti;Monarchisti;;Monarchisti;;;;;;;;;
TRE_reactionary_2;Cattolici;Cattolici;Cattolici;;Cattolici;;;;;;;;;
TRE_socialist;Socialisti;Socialisti;Socialisti;;Socialisti;;;;;;;;;
TRI_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
TRI_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
TRI_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
TRN_anarcho_liberal;Radical Party;Parti radical;Radikale Partei;;Partido Radical;;;;;;;;;
TRN_communist;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;
TRN_conservative;Voortrekker Partei;Voortrekker Partei;Voortrekker Partei;;Voortrekker Partei;;;;;;;;;
TRN_conservative_2;Boeren Partei;Boeren Partei;Boeren Partei;;Boeren Partei;;;;;;;;;
TRN_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
TRN_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
TRN_reactionary;Nationalist Partei;Partei nationaliste;Nationalist Partei;;Nationalist Partei;;;;;;;;;
TRN_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;
TSW_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
TSW_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
TSW_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
TSW_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
TSW_liberal;Reform Faction;Faction de réforme;Verbesserung Fraktion;;;;;;;;;;;
TSW_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
TSW_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
TTB_anarcho_liberal;Butler Party;Butler Party;Butler Party;;;;;;;;;;;
TTB_communist;Worker's Party;Worker's Party;Worker's Party;;;;;;;;;;;
TTB_conservative;Conservative Party;Conservative Party;Conservative Party;;;;;;;;;;;
TTB_fascist;Fascist Party;Fascist Party;Fascist Party;;;;;;;;;;;
TTB_liberal;Citizens' Alliance;Citizens' Alliance;Citizens' Alliance;;;;;;;;;;;
TTB_reactionary;National Party;National Party;National Party;;;;;;;;;;;
TTB_socialist;People's Partnership;People's Partnership;People's Partnership;;;;;;;;;;;
TUN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
TUN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
TUN_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
TUN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
TUN_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
TUN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;
TUN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;
TUR_anarcho_liberal;Radical Party;Parti radical;Radikale Partei;;Partido Radical;;;;;;;;;
TUR_communist;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;
TUR_conservative;Imperial Party;Parti impérial;Kaiserliche Partei;;Partido Imperial;;;;;;;;;
TUR_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;
TUR_liberal;Young Turk Party;Parti de la jeunesse turque;Jungtürkenpartei;;Partido de los Jóvenes Turcos;;;;;;;;;
TUR_liberal_2;People's Union;Union populaire;Volksunion;;Unión Popular;;;;;;;;;
TUR_reactionary;Janitschars;Janitschars;Janitscharen;;Janitschars;;;;;;;;;
TUR_socialist;Kurdish Party;Parti kurde;Kurdenpartei;;Partido Kurdo;;;;;;;;;
TUR_socialist_2;Democratic Front;Front démocratique;Demokratische Front;;Frente Democrático;;;;;;;;;
TUS_anarcho_liberal;Radicali;Radical;Radikali;;Radical;;;;;;;;;
TUS_communist;Comunisti;Communistes;Communisti;;Comunista;;;;;;;;;
TUS_conservative;Moderati ;Moderati ;Moderati;;Moderati ;;;;;;;;;
TUS_fascist;Fascisti;Fasciste;Fascisti;;Fascista;;;;;;;;;
TUS_liberal;Riformisti ;Reformisti ;Reformisti;;Reformisti ;;;;;;;;;
TUS_liberal_2;Liberale;Liberale;Liberali;;Liberale;;;;;;;;;
TUS_reactionary;Restaurazionisti;Ristorazionista;Ristorazionista;;Ristorazionista;;;;;;;;;
TUS_socialist;Socialisti;Sozialisti;Sozialisti;;Sozialisti;;;;;;;;;
TVL_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;
TVL_communist_86;Communists;Communists;Communists;;;;;;;;;;;
TVL_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;
TVL_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;
TVL_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;
TVL_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;
TVL_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;
TVL_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;
TVL_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;
UBD_anarcho_liberals;Anarcho-Liberals;Anarcho-libéraux;Anarcho-Liberale;;;;;;;;;;;
UBD_communist;Bolsheviks;Bolchéviques;Bolschewiki;;;;;;;;;;;
UBD_conservative;Conservatives;Conservateurs;Konservative;;;;;;;;;;;
UBD_fascist;National Socialist Party;Parti national-socialiste;Faschisten;;;;;;;;;;;
UBD_liberal;Liberals;Libéraux;Liberale;;;;;;;;;;;
UBD_reactionary;Reactionaries;Réactionnaires;Reaktionäre;;;;;;;;;;;
UBD_socialist;Socialists;Socialistes;Sozialisten;;;;;;;;;;;
UCA_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
UCA_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
UCA_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
UCA_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
UCA_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
UCA_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nationalista;;;;;;;;;
UCA_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
UGA_anarcho_liberal;Libertarian Party;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
UGA_communist;Communist Party;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
UGA_conservative;Conservative Party;Conservative Party;Conservative Party;;;;;;;;;;;
UGA_fascist;Fascist Party;NSDP;NSDP;;NSDP;;;;;;;;;
UGA_liberal;Liberal Party;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
UGA_reactionary;Radical Party;National Party;National Party;;;;;;;;;;;
UGA_socialist;Socialist Party;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
UIR_anarcho_liberal;Libertarian Party;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
UIR_communist;Communist Party;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
UIR_conservative;Conservative Party;Conservative Party;Conservative Party;;;;;;;;;;;
UIR_fascist;Fascist Party;NSDP;NSDP;;NSDP;;;;;;;;;
UIR_liberal;Liberal Party;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
UIR_reactionary;Radical Party;National Party;National Party;;;;;;;;;;;
UIR_socialist;Socialist Party;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
UKR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;
UKR_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;
UKR_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;
UKR_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;
UKR_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;
